"Group","Database","Category","a","b","c","d","Odds ratio","p-value","q-value"
"group1","go_id","GO:0004354 glutamate dehydrogenase (NADP+) activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004355 glutamate synthase (NADPH) activity",4,712,36,14613,2.28029967225439,0.114332497316705,0.579738604815037
"group1","go_id","GO:0004356 glutamate-ammonia ligase activity",4,712,106,14543,0.770783187855896,0.820075505633182,1
"group1","go_id","GO:0004358 glutamate N-acetyltransferase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004360 glutamine-fructose-6-phosphate transaminase (isomerizing) activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004363 glutathione synthase activity",1,715,0,14649,Inf,0.0465994142531728,0.330743724221111
"group1","go_id","GO:0004365 glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004372 glycine hydroxymethyltransferase activity",1,715,5,14644,4.09562753731836,0.249014142268573,0.800386984060795
"group1","go_id","GO:0004385 guanylate kinase activity",1,715,53,14596,0.385185445823201,0.519266994867208,1
"group1","go_id","GO:0004386 helicase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004397 histidine ammonia-lyase activity",0,716,5,14644,0,1,1
"group1","go_id","GO:0004399 histidinol dehydrogenase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004400 histidinol-phosphate transaminase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004412 homoserine dehydrogenase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004413 homoserine kinase activity",2,714,52,14597,0.786314490704513,1,1
"group1","go_id","GO:0004417 hydroxyethylthiazole kinase activity",2,714,60,14589,0.681100909813567,1,1
"group1","go_id","GO:0004420 hydroxymethylglutaryl-CoA reductase (NADPH) activity",0,716,25,14624,0,0.629124957593235,1
"group1","go_id","GO:0004421 hydroxymethylglutaryl-CoA synthase activity",0,716,32,14617,0,0.402493114393695,1
"group1","go_id","GO:0004422 hypoxanthine phosphoribosyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004424 imidazoleglycerol-phosphate dehydratase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004425 indole-3-glycerol-phosphate synthase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004427 inorganic diphosphatase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004450 isocitrate dehydrogenase (NADP+) activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004452 isopentenyl-diphosphate delta-isomerase activity",0,716,30,14619,0,0.400884304833751,1
"group1","go_id","GO:0004455 ketol-acid reductoisomerase activity",4,712,32,14617,2.56583962617233,0.0849337783183897,0.483580967999416
"group1","go_id","GO:0004459 L-lactate dehydrogenase activity",3,713,105,14544,0.582816720817448,0.49138841058557,1
"group1","go_id","GO:0004467 long-chain-fatty-acid-CoA ligase activity",9,707,174,14475,1.05901451026731,0.858970233541145,1
"group1","go_id","GO:0004476 mannose-6-phosphate isomerase activity",0,716,4,14645,0,1,1
"group1","go_id","GO:0004477 methenyltetrahydrofolate cyclohydrolase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004478 methionine adenosyltransferase activity",3,713,55,14594,1.1164514615018,0.75173411485645,1
"group1","go_id","GO:0004479 methionyl-tRNA formyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004488 methylenetetrahydrofolate dehydrogenase (NADP+) activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004490 methylglutaconyl-CoA hydratase activity",1,715,0,14649,Inf,0.0465994142531728,0.330743724221111
"group1","go_id","GO:0004496 mevalonate kinase activity",0,716,30,14619,0,0.400884304833751,1
"group1","go_id","GO:0004512 inositol-3-phosphate synthase activity",1,715,37,14612,0.552343303362016,1,1
"group1","go_id","GO:0004514 nicotinate-nucleotide diphosphorylase (carboxylating) activity",1,715,15,14634,1.36443012217367,0.534155755640605,1
"group1","go_id","GO:0004515 nicotinate-nucleotide adenylyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004516 nicotinate phosphoribosyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004523 ribonuclease H activity",2,714,12,14637,3.4161607787052,0.136423770659929,0.627446513047739
"group1","go_id","GO:0004556 alpha-amylase activity",0,716,3,14646,0,1,1
"group1","go_id","GO:0004557 alpha-galactosidase activity",5,711,36,14613,2.85421930132173,0.0406435630130502,0.313254914085846
"group1","go_id","GO:0004558 alpha-glucosidase activity",4,712,95,14554,0.860680095450627,1,1
"group1","go_id","GO:0004561 alpha-N-acetylglucosaminidase activity",1,715,0,14649,Inf,0.0465994142531728,0.330743724221111
"group1","go_id","GO:0004563 beta-N-acetylhexosaminidase activity",4,712,56,14593,1.46392058853289,0.362675820184205,0.997875646321685
"group1","go_id","GO:0004564 beta-fructofuranosidase activity",3,713,24,14625,2.56364614933021,0.129127470179902,0.605967101935128
"group1","go_id","GO:0004565 beta-galactosidase activity",15,701,108,14541,2.88067010333062,0.000595581435460216,0.0112392970887621
"group1","go_id","GO:0004566 beta-glucuronidase activity",0,716,3,14646,0,1,1
"group1","go_id","GO:0004568 chitinase activity",0,716,11,14638,0,1,1
"group1","go_id","GO:0004574 oligo-1,6-glucosidase activity",2,714,64,14585,0.63835761518745,0.770443639390855,1
"group1","go_id","GO:0004585 ornithine carbamoyltransferase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004588 orotate phosphoribosyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004590 orotidine-5'-phosphate decarboxylase activity",4,712,105,14544,0.778177358480253,0.81985846492933,1
"group1","go_id","GO:0004594 pantothenate kinase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004595 pantetheine-phosphate adenylyltransferase activity",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0004605 phosphatidate cytidylyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004614 phosphoglucomutase activity",4,712,106,14543,0.770783187855896,0.820075505633182,1
"group1","go_id","GO:0004616 phosphogluconate dehydrogenase (decarboxylating) activity",3,713,80,14569,0.766259371241612,1,1
"group1","go_id","GO:0004617 phosphoglycerate dehydrogenase activity",5,711,30,14619,3.42635674449251,0.0220766338376193,0.193355398276374
"group1","go_id","GO:0004618 phosphoglycerate kinase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004619 phosphoglycerate mutase activity",3,713,67,14582,0.915748173624464,1,1
"group1","go_id","GO:0004622 lysophospholipase activity",3,713,19,14630,3.23937982951335,0.0803827810927865,0.463435215087703
"group1","go_id","GO:0004632 phosphopantothenate--cysteine ligase activity",1,715,1,14648,20.4731329232918,0.091030214786545,0.505376585051844
"group1","go_id","GO:0004633 phosphopantothenoylcysteine decarboxylase activity",1,715,1,14648,20.4731329232918,0.091030214786545,0.505376585051844
"group1","go_id","GO:0004634 phosphopyruvate hydratase activity",2,714,52,14597,0.786314490704513,1,1
"group1","go_id","GO:0004635 phosphoribosyl-AMP cyclohydrolase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004636 phosphoribosyl-ATP diphosphatase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004637 phosphoribosylamine-glycine ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004638 phosphoribosylaminoimidazole carboxylase activity",4,712,106,14543,0.770783187855896,0.820075505633182,1
"group1","go_id","GO:0004639 phosphoribosylaminoimidazolesuccinocarboxamide synthase activity",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0004640 phosphoribosylanthranilate isomerase activity",0,716,19,14630,0,1,1
"group1","go_id","GO:0004641 phosphoribosylformylglycinamidine cyclo-ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004642 phosphoribosylformylglycinamidine synthase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004643 phosphoribosylaminoimidazolecarboxamide formyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004645 phosphorylase activity",2,714,62,14587,0.659039869140826,0.770060392363862,1
"group1","go_id","GO:0004647 phosphoserine phosphatase activity",2,714,52,14597,0.786314490704513,1,1
"group1","go_id","GO:0004648 phosphoserine transaminase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004654 polyribonucleotide nucleotidyltransferase activity",2,714,42,14607,0.974191242579034,1,1
"group1","go_id","GO:0004655 porphobilinogen synthase activity",1,715,0,14649,Inf,0.0465994142531728,0.330743724221111
"group1","go_id","GO:0004658 propionyl-CoA carboxylase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004664 prephenate dehydratase activity",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0004730 pseudouridylate synthase activity",4,712,69,14580,1.18708734445835,0.583891294714262,1
"group1","go_id","GO:0004735 pyrroline-5-carboxylate reductase activity",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0004743 pyruvate kinase activity",2,714,52,14597,0.786314490704513,1,1
"group1","go_id","GO:0004747 ribokinase activity",2,714,103,14546,0.395599549964387,0.243607343369259,0.791345593677779
"group1","go_id","GO:0004748 ribonucleoside-diphosphate reductase activity",2,714,106,14543,0.384324359403078,0.246212514212879,0.794871265020591
"group1","go_id","GO:0004749 ribose phosphate diphosphokinase activity",4,712,107,14542,0.763527218278021,0.820369922070784,1
"group1","go_id","GO:0004750 ribulose-phosphate 3-epimerase activity",2,714,63,14586,0.648534600437312,0.770167525680655,1
"group1","go_id","GO:0004751 ribose-5-phosphate isomerase activity",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0004760 serine-pyruvate transaminase activity",0,716,1,14648,0,1,1
"group1","go_id","GO:0004766 spermidine synthase activity",0,716,1,14648,0,1,1
"group1","go_id","GO:0004775 succinate-CoA ligase (ADP-forming) activity",4,712,36,14613,2.28029967225439,0.114332497316705,0.579738604815037
"group1","go_id","GO:0004788 thiamin diphosphokinase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004789 thiamin-phosphate diphosphorylase activity",2,714,41,14608,0.998018847946256,1,1
"group1","go_id","GO:0004791 thioredoxin-disulfide reductase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004793 threonine aldolase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004794 L-threonine ammonia-lyase activity",2,714,18,14631,2.27670966918145,0.238535232040551,0.781106873435114
"group1","go_id","GO:0004795 threonine synthase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004798 thymidylate kinase activity",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0004799 thymidylate synthase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004801 transaldolase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004802 transketolase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004807 triose-phosphate isomerase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004813 alanine-tRNA ligase activity",2,714,50,14599,0.81787829260156,1,1
"group1","go_id","GO:0004814 arginine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004815 aspartate-tRNA ligase activity",2,714,51,14598,0.801786961970312,1,1
"group1","go_id","GO:0004817 cysteine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004818 glutamate-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004820 glycine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004821 histidine-tRNA ligase activity",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0004822 isoleucine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004823 leucine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004824 lysine-tRNA ligase activity",2,714,52,14597,0.786314490704513,1,1
"group1","go_id","GO:0004825 methionine-tRNA ligase activity",2,714,52,14597,0.786314490704513,1,1
"group1","go_id","GO:0004826 phenylalanine-tRNA ligase activity",4,712,108,14541,0.75640561133136,0.820739928480623,1
"group1","go_id","GO:0004827 proline-tRNA ligase activity",1,715,50,14599,0.408379834587802,0.732493697086993,1
"group1","go_id","GO:0004828 serine-tRNA ligase activity",3,713,53,14596,1.15873688157912,0.745521117627539,1
"group1","go_id","GO:0004829 threonine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004830 tryptophan-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004831 tyrosine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004832 valine-tRNA ligase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004834 tryptophan synthase activity",4,712,43,14606,1.90821718456713,0.280375829815284,0.859678319056746
"group1","go_id","GO:0004845 uracil phosphoribosyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0004849 uridine kinase activity",1,715,0,14649,Inf,0.0465994142531728,0.330743724221111
"group1","go_id","GO:0004850 uridine phosphorylase activity",0,716,37,14612,0,0.417957167963255,1
"group1","go_id","GO:0004856 xylulokinase activity",1,715,30,14619,0.681547399617795,1,1
"group1","go_id","GO:0005506 iron ion binding",0,716,20,14629,0,1,1
"group1","go_id","GO:0005507 copper ion binding",0,716,1,14648,0,1,1
"group1","go_id","GO:0005524 ATP binding",4,712,108,14541,0.75640561133136,0.820739928480623,1
"group1","go_id","GO:0005525 GTP binding",0,716,1,14648,0,1,1
"group1","go_id","GO:0005622 intracellular",0,716,1,14648,0,1,1
"group1","go_id","GO:0005975 carbohydrate metabolic process",4,712,71,14578,1.15349279372741,0.77956709934896,1
"group1","go_id","GO:0006118 electron transport",0,716,2,14647,0,1,1
"group1","go_id","GO:0006260 DNA replication",4,712,107,14542,0.763527218278021,0.820369922070784,1
"group1","go_id","GO:0006281 DNA repair",0,716,1,14648,0,1,1
"group1","go_id","GO:0006304 DNA modification",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0006629 lipid metabolic process",2,714,54,14595,0.757088620249862,1,1
"group1","go_id","GO:0006725 aromatic compound metabolic process",0,716,1,14648,0,1,1
"group1","go_id","GO:0008026 ATP-dependent helicase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0008033 tRNA processing",0,716,1,14648,0,1,1
"group1","go_id","GO:0008080 N-acetyltransferase activity",2,714,53,14596,0.771425853849156,1,1
"group1","go_id","GO:0008152 metabolic process",0,716,20,14629,0,1,1
"group1","go_id","GO:0008253 5'-nucleotidase activity",1,715,25,14624,0.818133187087322,1,1
"group1","go_id","GO:0008270 zinc ion binding",4,712,106,14543,0.770783187855896,0.820075505633182,1
"group1","go_id","GO:0008422 beta-glucosidase activity",5,711,74,14575,1.38503877627646,0.418924505774548,1
"group1","go_id","GO:0008444 CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity",5,711,145,14504,0.703435814252071,0.560373883131845,1
"group1","go_id","GO:0008448 N-acetylglucosamine-6-phosphate deacetylase activity",3,713,51,14598,1.20433864720812,0.739833157524709,1
"group1","go_id","GO:0008453 alanine-glyoxylate transaminase activity",0,716,1,14648,0,1,1
"group1","go_id","GO:0008460 dTDP-glucose 4,6-dehydratase activity",5,711,53,14596,1.93659300022278,0.194914835828166,0.728889901906962
"group1","go_id","GO:0008477 purine nucleosidase activity",3,713,158,14491,0.385914389245764,0.127541332785841,0.605967101935128
