pathway_id	pathway_name	ec_number	ec_name	product
720	Reductive carboxylate cycle (CO2 fixation)	1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+))	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)
720	Reductive carboxylate cycle (CO2 fixation)	3.5.4.9	Methenyltetrahydrofolate cyclohydrolase	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)
720	Reductive carboxylate cycle (CO2 fixation)	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)
720	Reductive carboxylate cycle (CO2 fixation)	2.3.1.8	Phosphate acetyltransferase	Phosphate acetyltransferase (EC 2.3.1.8)
720	Reductive carboxylate cycle (CO2 fixation)	4.1.1.31	Phosphoenolpyruvate carboxylase	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)
720	Reductive carboxylate cycle (CO2 fixation)	1.2.7.-	With an iron-sulfur protein as acceptor.	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)
720	Reductive carboxylate cycle (CO2 fixation)	1.3.99.1	Succinate dehydrogenase	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)
720	Reductive carboxylate cycle (CO2 fixation)	1.3.99.1	Succinate dehydrogenase	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)
730	Thiamine metabolism	2.8.1.7	Cysteine desulfurase	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily
730	Thiamine metabolism	1.4.3.19	Glycine oxidase	Glycine oxidase ThiO (EC 1.4.3.19)
730	Thiamine metabolism	2.7.1.50	Hydroxyethylthiazole kinase	Hydroxyethylthiazole kinase (EC 2.7.1.50)
730	Thiamine metabolism	2.7.4.7	Phosphomethylpyrimidine kinase	Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)
730	Thiamine metabolism	2.5.1.3	Thiamine-phosphate diphosphorylase	Hydroxymethylpyrimidine phosphate synthase ThiC / Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)
730	Thiamine metabolism	3.6.1.15	Nucleoside-triphosphatase	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)
730	Thiamine metabolism	2.7.6.2	Thiamine diphosphokinase	Thiamin pyrophosphokinase (EC 2.7.6.2)
730	Thiamine metabolism	2.5.1.3	Thiamine-phosphate diphosphorylase	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)
730	Thiamine metabolism	3.5.99.2	Aminopyrimidine aminohydrolase	Thiaminase II (EC 3.5.99.2)
740	Riboflavin metabolism	2.7.7.2	FAD synthetase	Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)
740	Riboflavin metabolism	2.7.1.26	Riboflavin kinase	Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)
750	Vitamin B6 metabolism	4.2.3.1	Threonine synthase	Threonine synthase (EC 4.2.3.1)
760	Nicotinate and nicotinamide metabolism	3.2.2.1	Purine nucleosidase	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)
760	Nicotinate and nicotinamide metabolism	2.7.1.23	NAD(+) kinase	NAD kinase (EC 2.7.1.23)
760	Nicotinate and nicotinamide metabolism	6.3.1.5	NAD(+) synthase	NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain of NAD synthetase
760	Nicotinate and nicotinamide metabolism	3.5.1.19	Nicotinamidase	Nicotinamidase (EC 3.5.1.19)
760	Nicotinate and nicotinamide metabolism	2.4.2.11	Nicotinate phosphoribosyltransferase	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)
760	Nicotinate and nicotinamide metabolism	2.7.7.18	Nicotinate-nucleotide adenylyltransferase	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)
770	Pantothenate and CoA biosynthesis	1.1.1.169	2-dehydropantoate 2-reductase	2-dehydropantoate 2-reductase (EC 1.1.1.169)
770	Pantothenate and CoA biosynthesis	2.6.1.42	Branched-chain-amino-acid transaminase	Branched-chain amino acid aminotransferase (EC 2.6.1.42)
770	Pantothenate and CoA biosynthesis	2.7.8.-	Transferases for other substituted phosphate groups.	Cardiolipin synthetase (EC 2.7.8.-)
770	Pantothenate and CoA biosynthesis	2.7.1.24	Dephospho-CoA kinase	Dephospho-CoA kinase (EC 2.7.1.24)
770	Pantothenate and CoA biosynthesis	2.7.8.7	Holo-[acyl-carrier-protein] synthase	Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)
770	Pantothenate and CoA biosynthesis	2.7.8.-	Transferases for other substituted phosphate groups.	Lipopolysaccharide cholinephosphotransferase LicD1 (EC 2.7.8.-)
770	Pantothenate and CoA biosynthesis	2.7.1.33	Pantothenate kinase	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)
770	Pantothenate and CoA biosynthesis	2.7.7.3	Pantetheine-phosphate adenylyltransferase	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)
770	Pantothenate and CoA biosynthesis	2.7.8.-	Transferases for other substituted phosphate groups.	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)
780	Biotin metabolism	2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
780	Biotin metabolism	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
780	Biotin metabolism	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
780	Biotin metabolism	6.3.4.15	Biotin--[acetyl-CoA-carboxylase] ligase	Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor
780	Biotin metabolism	1.-.-.-	Oxidoreductases.	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
780	Biotin metabolism	1.-.-.-	Oxidoreductases.	tRNA dihydrouridine synthase B (EC 1.-.-.-)
790	Folate biosynthesis	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)
790	Folate biosynthesis	3.6.1.-	In phosphorous-containing anhydrides.	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)
790	Folate biosynthesis	3.6.1.-	In phosphorous-containing anhydrides.	ATP-dependent DNA helicase recG (EC 3.6.1.-)
790	Folate biosynthesis	3.6.1.-	In phosphorous-containing anhydrides.	ATP-dependent DNA helicase RecG (EC 3.6.1.-)
790	Folate biosynthesis	1.5.1.3	Dihydrofolate reductase	Dihydrofolate reductase (EC 1.5.1.3)
790	Folate biosynthesis	6.3.2.12	Dihydrofolate synthase	Dihydrofolate synthase (EC 6.3.2.12) / Folylpolyglutamate synthase (EC 6.3.2.17)
790	Folate biosynthesis	6.3.2.17	Tetrahydrofolate synthase	Dihydrofolate synthase (EC 6.3.2.12) / Folylpolyglutamate synthase (EC 6.3.2.17)
790	Folate biosynthesis	2.5.1.15	Dihydropteroate synthase	Dihydropteroate synthase (EC 2.5.1.15)
790	Folate biosynthesis	3.6.1.-	In phosphorous-containing anhydrides.	Replicative DNA helicase (EC 3.6.1.-)
791	Atrazine degradation	3.5.4.-	In cyclic amidines.	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)
830	Retinol metabolism	1.1.1.1	Alcohol dehydrogenase	Alcohol dehydrogenase (EC 1.1.1.1)
830	Retinol metabolism	1.1.1.1	Alcohol dehydrogenase	Alcohol dehydrogenase (EC 1.1.1.1); Acetaldehyde dehydrogenase (EC 1.2.1.10)
830	Retinol metabolism	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)
860	Porphyrin and chlorophyll metabolism	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
860	Porphyrin and chlorophyll metabolism	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
860	Porphyrin and chlorophyll metabolism	6.1.1.17	Glutamate--tRNA ligase	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)
860	Porphyrin and chlorophyll metabolism	1.16.3.1	Ferroxidase	Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase (EC 1.16.3.1)
860	Porphyrin and chlorophyll metabolism	2.5.1.-	Transferring alkyl or aryl groups, other than methyl groups.	Octaprenyl-diphosphate synthase (EC 2.5.1.-) / Dimethylallyltransferase (EC 2.5.1.1) / Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10) / Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
860	Porphyrin and chlorophyll metabolism	1.-.-.-	Oxidoreductases.	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
860	Porphyrin and chlorophyll metabolism	1.3.99.22	Coproporphyrinogen dehydrogenase	Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster
860	Porphyrin and chlorophyll metabolism	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
860	Porphyrin and chlorophyll metabolism	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
860	Porphyrin and chlorophyll metabolism	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
860	Porphyrin and chlorophyll metabolism	1.-.-.-	Oxidoreductases.	tRNA dihydrouridine synthase B (EC 1.-.-.-)
860	Porphyrin and chlorophyll metabolism	4.2.1.-	Hydro-lyases.	tRNA pseudouridine 13 synthase (EC 4.2.1.-)
900	Terpenoid backbone biosynthesis	2.3.1.9	Acetyl-CoA C-acetyltransferase	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)
900	Terpenoid backbone biosynthesis	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	Ascorbate-specific PTS system, EIIA component (EC 2.7.1.-)
900	Terpenoid backbone biosynthesis	4.1.1.33	Diphosphomevalonate decarboxylase	Diphosphomevalonate decarboxylase (EC 4.1.1.33)
900	Terpenoid backbone biosynthesis	1.1.1.34	Hydroxymethylglutaryl-CoA reductase (NADPH)	Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34)
900	Terpenoid backbone biosynthesis	2.3.3.10	Hydroxymethylglutaryl-CoA synthase	Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)
900	Terpenoid backbone biosynthesis	5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)
900	Terpenoid backbone biosynthesis	2.7.1.36	Mevalonate kinase	Mevalonate kinase (EC 2.7.1.36)
900	Terpenoid backbone biosynthesis	2.5.1.29	Geranylgeranyl diphosphate synthase	Octaprenyl-diphosphate synthase (EC 2.5.1.-) / Dimethylallyltransferase (EC 2.5.1.1) / Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10) / Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
900	Terpenoid backbone biosynthesis	2.5.1.1	Dimethylallyltranstransferase	Octaprenyl-diphosphate synthase (EC 2.5.1.-) / Dimethylallyltransferase (EC 2.5.1.1) / Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10) / Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
900	Terpenoid backbone biosynthesis	2.5.1.10	(2E,6E)-farnesyl diphosphate synthase	Octaprenyl-diphosphate synthase (EC 2.5.1.-) / Dimethylallyltransferase (EC 2.5.1.1) / Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10) / Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
900	Terpenoid backbone biosynthesis	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	Undecaprenyl pyrophosphate synthetase (EC 2.5.1.31)
903	Limonene and pinene degradation	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
903	Limonene and pinene degradation	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
903	Limonene and pinene degradation	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
903	Limonene and pinene degradation	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
903	Limonene and pinene degradation	4.2.1.-	Hydro-lyases.	tRNA pseudouridine 13 synthase (EC 4.2.1.-)
904	Diterpenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
904	Diterpenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
904	Diterpenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
904	Diterpenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
906	Carotenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
906	Carotenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
906	Carotenoid biosynthesis	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
906	Carotenoid biosynthesis	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
906	Carotenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
906	Carotenoid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
908	Zeatin biosynthesis	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
908	Zeatin biosynthesis	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
910	Nitrogen metabolism	6.3.5.4	Asparagine synthase (glutamine-hydrolyzing)	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)
910	Nitrogen metabolism	4.2.1.1	Carbonate dehydratase	Carbonic anhydrase (EC 4.2.1.1)
910	Nitrogen metabolism	1.9.3.1	Cytochrome-c oxidase	Cytochrome c oxidase polypeptide I (EC 1.9.3.1)
910	Nitrogen metabolism	1.9.3.1	Cytochrome-c oxidase	Cytochrome c oxidase polypeptide II (EC 1.9.3.1)
910	Nitrogen metabolism	6.3.1.2	Glutamate--ammonia ligase	Glutamine synthetase type I (EC 6.3.1.2)
920	Sulfur metabolism	2.5.1.47	Cysteine synthase	Cysteine synthase (EC 2.5.1.47)
920	Sulfur metabolism	2.3.1.46	Homoserine O-succinyltransferase	Homoserine O-succinyltransferase (EC 2.3.1.46)
920	Sulfur metabolism	2.5.1.48	Cystathionine gamma-synthase	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)
920	Sulfur metabolism	2.3.1.30	Serine O-acetyltransferase	Serine acetyltransferase (EC 2.3.1.30)
940	Phenylpropanoid biosynthesis	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
940	Phenylpropanoid biosynthesis	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
940	Phenylpropanoid biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
940	Phenylpropanoid biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
940	Phenylpropanoid biosynthesis	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
941	Flavonoid biosynthesis	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
941	Flavonoid biosynthesis	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
941	Flavonoid biosynthesis	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
941	Flavonoid biosynthesis	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
941	Flavonoid biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
941	Flavonoid biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
941	Flavonoid biosynthesis	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
942	Anthocyanin biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
942	Anthocyanin biosynthesis	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
942	Anthocyanin biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
942	Anthocyanin biosynthesis	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
942	Anthocyanin biosynthesis	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
942	Anthocyanin biosynthesis	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
942	Anthocyanin biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
942	Anthocyanin biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
942	Anthocyanin biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
942	Anthocyanin biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
942	Anthocyanin biosynthesis	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
944	Flavone and flavonol biosynthesis	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
944	Flavone and flavonol biosynthesis	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
950	Isoquinoline alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
950	Isoquinoline alkaloid biosynthesis	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
950	Isoquinoline alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
950	Isoquinoline alkaloid biosynthesis	2.6.1.1	Aspartate transaminase	Aspartate aminotransferase (EC 2.6.1.1)
950	Isoquinoline alkaloid biosynthesis	2.6.1.57	Aromatic-amino-acid transaminase	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)
950	Isoquinoline alkaloid biosynthesis	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
950	Isoquinoline alkaloid biosynthesis	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)
950	Isoquinoline alkaloid biosynthesis	1.-.-.-	Oxidoreductases.	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
950	Isoquinoline alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
950	Isoquinoline alkaloid biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
950	Isoquinoline alkaloid biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
950	Isoquinoline alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
950	Isoquinoline alkaloid biosynthesis	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
950	Isoquinoline alkaloid biosynthesis	1.-.-.-	Oxidoreductases.	tRNA dihydrouridine synthase B (EC 1.-.-.-)
